_id,CRASH_CRN,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAX_SEVERITY_LEVEL,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG
219885,2022035924,2304,2433,2022,4,4,0,0,0,1,0,0,0,2,8,40 20:40.126,79 53:02.577,40.3445,-79.884
219886,2022035927,2301,2301,2022,4,6,0,0,0,1,0,0,0,1,2,40 26:50.450,80 01:35.075,40.4473,-80.0264
219887,2022035929,2220,2220,2022,4,4,0,1,0,1,0,0,0,0,0,40 39:16.197,79 53:53.500,40.6545,-79.8982
219888,2022035939,2407,2407,2022,4,7,0,0,0,1,0,0,0,0,0,40 19:10.219,80 01:37.018,40.3195,-80.0269
219889,2022035942,2301,2301,2022,4,1,0,0,0,2,0,0,0,0,0,40 27:18.814,79 54:00.462,40.4552,-79.9001
219890,2022035945,2115,2115,2022,4,5,0,0,0,0,0,0,0,1,8,40 26:42.845,80 07:31.858,40.4452,-80.1255
219891,2022035951,2474,2474,2022,4,4,0,0,0,0,0,0,0,1,4,40 31:13.947,80 02:18.492,40.5205,-80.0385
219892,2022035952,2451,2451,2022,4,6,0,1,0,0,0,0,0,1,3,40 31:29.283,79 50:15.490,40.5248,-79.8376
219893,2022035954,2122,2122,2022,4,3,0,0,0,1,0,0,0,0,0,40 29:00.724,80 04:19.642,40.4835,-80.0721
219894,2022035977,2115,68B03,2022,4,2,0,1,0,0,0,0,0,0,0,40 25:29.433,80 06:52.227,40.4248,-80.1145
219895,2022035986,2426,68B03,2022,4,5,0,1,0,0,0,0,0,0,0,40 25:47.891,79 53:01.168,40.43,-79.8837
219896,2022035994,2413,2413,2022,4,6,0,0,0,0,0,0,0,0,0,40 22:14.715,79 58:55.962,40.3708,-79.9822
219897,2022036001,2102,2102,2022,4,7,0,0,0,1,0,0,0,0,0,40 22:12.625,80 06:02.011,40.3702,-80.1006
219898,2022036006,2118,2118,2022,4,3,0,0,1,0,0,0,0,1,3,40 31:15.396,79 56:58.880,40.5209,-79.9497
219899,2022036014,2301,2301,2022,4,5,0,0,0,1,0,0,0,0,0,40 29:00.211,79 54:28.714,40.4834,-79.908
219900,2022036015,2301,2301,2022,4,7,0,0,0,1,0,0,0,1,3,40 26:51.289,80 02:38.441,40.4476,-80.044
219901,2022036024,2413,2413,2022,4,7,0,1,0,0,0,0,0,0,0,40 21:46.229,79 59:00.406,40.3628,-79.9834
219902,2022036032,2301,2301,2022,4,7,0,0,0,1,0,0,0,1,3,40 27:16.392,79 52:53.595,40.4546,-79.8816
219903,2022036045,2214,2214,2022,4,1,0,0,0,0,0,0,0,1,4,40 24:54.487,80 12:56.885,40.4151,-80.2158
219904,2022036060,2116,2116,2022,4,3,0,0,0,1,0,0,0,0,9,40 31:53.675,80 02:08.462,40.5316,-80.0357
219905,2022036065,2109,2109,2022,3,7,0,0,0,1,0,0,0,1,3,40 21:32.960,80 02:12.800,40.3592,-80.0369
219906,2022036066,2109,2109,2022,4,5,0,0,0,1,0,0,0,1,4,40 21:37.832,80 03:43.536,40.3605,-80.0621
219907,2022036097,2301,2301,2022,4,6,0,0,0,1,0,0,0,0,0,40 27:11.350,80 00:09.600,40.4532,-80.0027
219908,2022036102,2301,2301,2022,4,7,0,0,0,1,0,0,0,1,3,40 26:33.655,79 56:15.453,40.4427,-79.9376
219909,2022036104,2474,2474,2022,4,1,0,0,0,0,0,0,0,1,8,40 31:07.041,80 01:36.154,40.5186,-80.0267
219910,2022036106,2215,2215,2022,3,7,0,0,0,0,0,0,0,0,0,40 32:10.600,80 04:26.300,40.5363,-80.074
219911,2022036107,2435,2435,2022,4,4,0,0,0,0,0,0,0,1,3,40 25:37.302,80 02:29.182,40.427,-80.0414
219912,2022036118,2418,2514,2022,3,7,0,0,0,0,0,0,0,0,0,40 32:45.040,79 48:14.950,40.5458,-79.8042
219913,2022036127,2469,2469,2022,4,2,0,0,0,0,0,0,0,1,2,40 19:08.310,79 49:23.670,40.319,-79.8232
219914,2022036128,2301,2301,2022,4,7,0,0,0,0,0,0,0,0,0,40 24:06.185,80 00:08.353,40.4017,-80.0023
219915,2022036131,2105,2105,2022,4,4,0,0,0,0,0,0,0,1,4,40 16:45.179,79 48:26.430,40.2792,-79.8073
219916,2022036132,2113,2113,2022,4,7,0,0,0,2,0,0,0,0,0,40 28:31.971,79 50:54.649,40.4755,-79.8485
219917,2022036141,2215,2215,2022,4,1,0,0,0,0,0,0,0,0,0,40 32:54.680,80 05:04.148,40.5485,-80.0845
219918,2022036150,2301,2301,2022,4,1,0,0,0,0,0,0,0,0,0,40 25:39.466,79 59:02.659,40.4276,-79.9841
219919,2022036167,2215,68B03,2022,3,1,0,0,0,1,0,0,0,0,0,40 33:07.816,80 05:11.082,40.5522,-80.0864
219920,2022036184,2102,68B03,2022,4,4,0,0,0,1,0,0,0,0,0,40 22:19.986,80 06:46.463,40.3722,-80.1129
219921,2022036195,2301,68B03,2022,4,7,0,0,0,0,0,0,0,0,0,40 26:06.940,79 59:53.607,40.4353,-79.9982
219922,2022036202,2466,2466,2022,4,7,0,0,0,0,0,0,0,0,0,40 31:21.684,79 47:04.682,40.5227,-79.7846
219923,2022036208,2473,2473,2022,4,7,0,0,0,0,0,0,0,0,0,40 21:52.873,79 52:10.768,40.3647,-79.8697
219924,2022036220,2407,2407,2022,4,4,0,0,0,0,0,0,0,0,0,40 19:49.897,80 01:19.389,40.3305,-80.0221
219925,2022036222,2407,2407,2022,4,6,0,0,0,0,0,0,0,1,3,40 21:22.305,80 01:07.363,40.3562,-80.0187
219926,2022036242,2101,2403,2022,4,1,0,0,0,0,0,0,0,2,2,40 21:34.000,79 57:34.300,40.3594,-79.9595
219927,2022036249,2108,2501,2022,4,1,0,0,0,0,0,0,0,1,3,40 35:13.743,79 59:57.879,40.5872,-79.9994
219928,2022036304,2301,68B03,2022,4,4,0,0,0,2,0,0,0,2,8,40 25:41.485,79 55:39.749,40.4282,-79.9277
219929,2022036324,2466,2466,2022,4,6,0,1,0,0,0,0,0,0,0,40 29:17.644,79 42:40.047,40.4882,-79.7111
219930,2022036327,2433,2433,2022,4,7,0,0,0,1,0,0,0,1,4,40 19:41.420,79 53:33.440,40.3282,-79.8926
219931,2022036329,2403,2403,2022,4,1,0,0,0,0,0,0,0,0,0,40 24:23.888,79 58:03.025,40.4066,-79.9675
219932,2022036359,2303,2303,2022,4,1,0,0,0,1,0,0,1,0,1,40 22:39.875,79 51:04.461,40.3777,-79.8512
219933,2022036368,2301,2301,2022,4,2,0,0,1,1,0,0,0,4,4,40 23:42.583,79 59:12.537,40.3952,-79.9868
219934,2022036375,2427,2427,2022,4,5,0,0,0,1,0,0,0,0,0,40 33:45.082,80 12:14.431,40.5625,-80.204
219935,2022036384,2301,2301,2022,4,2,0,0,0,0,0,0,0,1,3,40 22:19.000,79 51:07.600,40.3719,-79.8521
219936,2022036392,2473,2473,2022,4,6,0,0,0,0,0,0,0,3,2,40 22:05.200,79 52:19.470,40.3681,-79.8721
219937,2022036399,2454,2454,2022,4,6,0,0,0,0,0,0,0,1,4,40 20:11.870,79 57:40.621,40.3366,-79.9613
219938,2022036404,2108,2108,2022,4,2,0,0,0,0,0,0,0,0,0,40 34:32.357,80 03:16.625,40.5757,-80.0546
219939,2022036410,2116,2116,2022,4,2,0,0,0,1,0,0,0,0,0,40 30:59.286,80 00:15.988,40.5165,-80.0044
219940,2022036412,2490,62422,2022,4,3,0,0,0,0,0,0,0,0,0,40 22:17.488,80 13:44.644,40.3714,-80.2292
219941,2022036442,2207,2207,2022,4,2,0,0,0,0,0,0,0,0,0,40 35:45.405,79 58:45.726,40.5959,-79.9794
219942,2022036444,2303,2303,2022,4,3,0,0,0,1,0,0,0,0,0,40 22:18.411,79 50:37.486,40.3718,-79.8437
219943,2022036446,2109,2109,2022,4,3,0,0,0,0,0,0,0,1,4,40 22:40.522,80 03:18.806,40.3779,-80.0552
219944,2022036447,2123,2123,2022,4,5,0,0,0,1,1,0,0,1,3,40 20:36.178,80 03:36.928,40.3434,-80.0603
219945,2022036448,2123,2123,2022,4,7,0,0,0,0,0,0,0,0,0,40 20:49.791,80 03:19.643,40.3472,-80.0555
219946,2022036449,2123,2123,2022,4,7,0,0,0,1,0,0,0,3,4,40 20:49.136,80 03:17.792,40.347,-80.0549
219947,2022036450,2213,2213,2022,2,6,0,1,0,0,0,0,0,0,0,40 30:46.100,80 12:28.390,40.5128,-80.2079
219948,2022036451,2213,2213,2022,4,7,0,0,0,0,0,0,0,2,3,40 30:17.606,80 13:22.153,40.5049,-80.2228
219949,2022036452,2213,2213,2022,4,4,0,0,0,0,0,0,0,0,0,40 31:40.062,80 13:44.162,40.5278,-80.2289
219950,2022036453,2213,2213,2022,4,5,0,0,0,1,0,0,0,1,3,40 31:29.448,80 12:47.094,40.5248,-80.2131
219951,2022036454,2476,2476,2022,4,7,0,0,0,2,0,0,0,2,3,40 21:48.160,79 58:05.170,40.3634,-79.9681
219952,2022036523,2216,2505,2022,4,2,0,0,0,0,0,0,0,0,0,40 37:58.611,80 00:09.805,40.6329,-80.0027
219953,2022036531,2301,2301,2022,4,2,0,0,0,2,0,0,0,1,3,40 26:12.532,79 59:39.577,40.4368,-79.9943
219954,2022036533,2413,2413,2022,4,1,0,0,0,0,0,0,0,1,8,40 22:34.680,79 59:04.211,40.3763,-79.9845
219955,2022036619,2301,68B03,2022,4,7,0,0,0,0,0,0,0,0,0,40 25:23.863,80 01:49.917,40.4233,-80.0305
219956,2022036650,2214,2214,2022,4,2,0,0,0,0,0,0,0,1,4,40 26:37.891,80 10:29.810,40.4439,-80.1749
219957,2022036662,2301,2301,2022,4,2,0,0,0,0,0,0,0,0,0,40 28:14.769,79 58:29.797,40.4708,-79.9749
219958,2022036668,2301,2301,2022,4,1,0,0,0,0,0,0,0,1,4,40 22:10.438,79 54:44.444,40.3696,-79.9123
219959,2022036669,2301,2301,2022,4,2,0,0,0,1,0,0,0,0,0,40 27:10.897,79 57:42.715,40.453,-79.9619
219960,2022036673,2446,2446,2022,4,2,0,0,0,1,0,0,0,0,0,40 26:39.436,79 45:32.112,40.4443,-79.7589
219961,2022036674,2301,2301,2022,4,2,0,0,0,1,0,0,0,0,0,40 25:04.310,80 00:50.065,40.4179,-80.0139
219962,2022036689,2117,2117,2022,4,2,0,0,1,1,0,0,0,1,8,40 24:12.824,80 03:28.742,40.4035,-80.0579
219963,2022036723,2301,2301,2022,4,1,0,0,0,0,0,0,0,0,0,40 26:07.300,80 00:46.500,40.4354,-80.0129
219964,2022036732,2207,68T02,2022,4,6,0,1,0,0,0,0,0,0,0,40 36:50.149,79 57:31.839,40.6139,-79.958
219965,2022036763,2461,2461,2022,4,7,0,0,0,0,0,0,0,0,0,40 29:46.218,79 55:39.384,40.4962,-79.9276
219966,2022036773,2440,2440,2022,4,2,0,0,0,0,0,0,0,0,0,40 18:31.352,79 54:46.061,40.3087,-79.9128
219967,2022036777,2446,2446,2022,4,2,0,0,0,0,0,0,0,2,3,41 26:21.610,79 46:07.060,41.4393,-79.7686
219968,2022036778,2301,2301,2022,4,3,0,0,0,2,0,0,0,1,4,40 27:00.392,80 03:43.257,40.4501,-80.062
219969,2022036780,2440,2440,2022,4,5,0,0,0,0,0,0,0,1,3,40 19:10.314,79 55:21.840,40.3195,-79.9227
219970,2022036785,2407,2407,2022,4,4,0,1,0,0,0,0,0,1,3,40 18:42.201,80 01:40.488,40.3117,-80.0279
219971,2022036788,2437,2437,2022,4,3,0,1,0,0,0,0,0,1,3,40 23:21.042,80 05:33.059,40.3892,-80.0925
219972,2022036791,2301,2301,2022,4,3,0,0,0,0,0,0,0,0,0,40 23:43.019,79 59:50.836,40.3953,-79.9974
219973,2022036799,2466,2466,2022,4,3,0,0,0,0,0,0,0,0,0,40 30:49.780,79 46:42.299,40.5138,-79.7784
219974,2022036815,2303,2303,2022,4,3,0,0,0,0,0,0,0,2,3,40 22:58.360,79 51:26.271,40.3829,-79.8573
219975,2022036816,2108,2108,2022,4,3,0,0,0,0,0,0,0,0,0,40 34:55.984,80 03:00.627,40.5822,-80.0502
219976,2022036820,2209,2209,2022,4,3,0,0,0,0,0,0,0,0,0,40 33:40.693,79 50:31.653,40.5613,-79.8421
219977,2022036830,2301,2301,2022,4,2,0,0,0,1,0,0,0,0,0,40 23:11.051,79 59:42.628,40.3864,-79.9952
219978,2022036836,2212,2505,2022,4,3,0,0,0,1,0,0,0,1,8,40 40:09.246,80 05:49.544,40.6692,-80.0971
219979,2022036844,2304,2304,2022,4,1,0,0,0,1,0,0,0,0,0,40 21:33.600,79 50:02.100,40.3593,-79.8339
219980,2022036849,2217,2505,2022,4,7,0,0,0,1,0,0,0,0,0,40 37:17.000,79 58:06.500,40.6214,-79.9685
219981,2022036860,2301,2301,2022,4,3,0,0,0,1,0,0,0,0,0,40 23:22.430,79 58:30.370,40.3896,-79.9751
219982,2022036870,2301,2301,2022,4,3,0,0,0,0,0,0,0,0,0,40 29:00.910,79 56:39.390,40.4836,-79.9443
219983,2022036871,2301,2301,2022,4,3,0,0,0,0,0,0,0,1,3,40 24:07.069,80 00:02.460,40.402,-80.0006
219984,2022036972,2301,68B03,2022,4,5,0,0,0,1,0,0,0,0,0,40 26:58.309,80 00:06.169,40.4495,-80.0017
219985,2022036978,2301,68B03,2022,4,1,0,0,0,1,0,0,0,0,0,40 26:55.795,80 00:20.674,40.4488,-80.0057
219986,2022037045,2301,2503,2022,4,3,1,0,0,0,0,0,0,1,3,40 26:37.811,79 57:20.173,40.4438,-79.9556
219987,2022037047,2102,2102,2022,4,3,0,0,0,1,0,0,0,0,0,40 22:31.862,80 05:53.827,40.3755,-80.0983
219988,2022037058,2407,2407,2022,4,7,0,0,0,0,0,0,0,1,3,40 20:03.549,80 03:05.132,40.3343,-80.0514
219989,2022037059,2407,2407,2022,4,7,0,0,0,1,0,0,0,0,0,40 20:55.716,80 03:02.758,40.3488,-80.0508
219990,2022037061,2301,2301,2022,4,4,0,0,0,1,0,0,0,1,4,40 27:07.126,79 58:30.802,40.452,-79.9752
219991,2022037064,2301,2301,2022,4,4,0,0,0,0,0,0,0,1,4,40 26:31.803,79 59:41.846,40.4422,-79.995
219992,2022037077,2431,2431,2022,4,1,0,0,0,0,0,0,0,0,0,40 24:56.894,79 50:50.840,40.4158,-79.8475
219993,2022037079,2446,2446,2022,4,3,0,1,0,1,0,0,0,0,0,40 26:03.936,79 43:58.680,40.4344,-79.733
219994,2022037081,2427,2427,2022,4,4,0,0,0,2,0,0,0,2,3,40 32:36.523,80 11:32.240,40.5435,-80.1923
219995,2022037136,2116,2116,2022,4,2,0,1,0,0,0,0,0,2,3,40 33:07.700,80 01:24.000,40.5521,-80.0233
219996,2022037151,2301,2301,2022,4,4,0,0,0,1,0,0,0,0,0,40 26:52.553,80 00:07.417,40.4479,-80.0021
219997,2022037165,2301,2301,2022,4,4,0,2,1,3,0,0,0,0,0,40 27:33.569,79 57:24.854,40.4593,-79.9569
219998,2022037174,2477,2477,2022,4,4,0,1,0,0,0,0,0,3,3,40 21:14.236,79 49:23.648,40.354,-79.8232
219999,2022037192,2111,2111,2022,4,3,0,0,1,0,0,0,0,0,0,40 22:21.639,79 47:31.866,40.3727,-79.7922
220000,2022037201,2301,2301,2022,4,4,0,0,0,1,0,0,0,0,0,40 27:16.497,79 59:40.277,40.4546,-79.9945
220001,2022037220,2301,2301,2022,4,4,0,0,0,1,0,0,0,1,3,40 26:40.496,79 56:34.715,40.4446,-79.943
220002,2022037225,2118,2118,2022,4,4,0,0,1,0,0,0,0,2,8,40 29:00.992,79 57:42.204,40.4836,-79.9617
220003,2022037231,2435,2435,2022,4,3,0,0,0,0,0,0,0,0,9,40 25:14.617,80 02:46.686,40.4207,-80.0463
220004,2022037256,2446,2446,2022,4,7,0,0,0,1,0,0,0,0,0,40 26:19.910,79 45:45.138,40.4389,-79.7625
220005,2022037293,2118,2118,2022,4,2,0,0,0,1,0,0,0,0,0,40 30:00.935,79 58:50.024,40.5003,-79.9806
220006,2022037294,2105,2105,2022,4,4,0,0,0,0,0,0,0,1,8,40 15:30.102,79 54:16.076,40.2584,-79.9045
220007,2022037295,2301,2301,2022,4,4,0,0,0,0,0,0,0,1,3,40 27:51.521,79 57:27.709,40.4643,-79.9577
220008,2022037297,2302,2302,2022,4,1,0,0,0,0,0,0,0,1,4,40 17:54.054,79 52:31.307,40.2983,-79.8754
220009,2022037298,2301,2301,2022,4,4,0,0,0,0,0,0,0,0,0,40 26:23.618,79 59:02.078,40.4399,-79.9839
220010,2022037299,2419,2419,2022,4,4,0,0,1,0,0,0,0,0,0,40 26:12.087,79 50:12.015,40.4367,-79.8367
220011,2022037300,2108,2108,2022,4,3,0,0,0,1,0,0,0,0,0,40 34:41.503,79 59:47.561,40.5782,-79.9965
220012,2022037303,2301,2301,2022,4,4,0,0,0,0,0,0,0,0,0,40 25:31.173,79 55:25.903,40.4253,-79.9239
220013,2022037355,2126,68B03,2022,4,7,0,0,0,0,0,0,0,0,0,40 27:44.165,80 06:40.919,40.4623,-80.1114
220014,2022037377,2302,2503,2022,4,4,1,0,0,0,0,0,0,1,3,40 17:33.348,79 53:00.040,40.2926,-79.8833
220015,2022037378,2117,2117,2022,4,7,0,0,0,0,0,0,0,0,0,40 23:05.027,80 04:14.311,40.3847,-80.0706
220016,2022037379,2301,2301,2022,4,4,0,0,0,1,0,0,0,0,0,40 29:04.941,79 56:54.268,40.4847,-79.9484
220017,2022037381,2477,2477,2022,4,4,0,1,0,1,0,0,0,1,3,40 20:41.572,79 47:44.225,40.3449,-79.7956
220018,2022037382,2301,2301,2022,4,4,0,0,0,0,0,0,0,0,0,40 26:21.819,79 59:48.522,40.4394,-79.9968
220019,2022037383,2113,2113,2022,4,4,0,0,0,0,0,0,0,1,3,40 29:32.333,79 49:07.878,40.4923,-79.8189
220020,2022037387,2473,2473,2022,4,1,0,1,0,0,0,0,0,0,9,40 21:46.492,79 52:27.361,40.3629,-79.8743
220021,2022037391,2108,2108,2022,4,4,0,0,0,1,0,0,0,0,0,40 34:55.649,80 01:46.475,40.5823,-80.0297
220022,2022037393,2431,2431,2022,4,4,0,0,0,0,0,0,0,1,3,40 24:56.558,79 50:51.364,40.4157,-79.8476
220023,2022037395,2301,2301,2022,4,1,0,1,0,0,0,0,0,0,0,40 25:05.923,79 59:57.589,40.4183,-79.9993
220024,2022037396,2207,2207,2022,4,4,0,0,0,0,0,0,0,0,0,40 34:10.457,79 57:14.853,40.5696,-79.9541
220025,2022037400,2473,2473,2022,4,2,0,0,0,0,0,0,0,0,0,40 20:56.003,79 56:20.443,40.3489,-79.939
220026,2022037404,2301,2301,2022,4,4,0,0,0,1,0,0,0,1,4,40 27:26.151,79 56:02.553,40.4573,-79.934
220027,2022037411,2116,2116,2022,4,5,0,0,0,0,0,0,0,0,0,40 30:39.073,80 01:48.827,40.5109,-80.0302
220028,2022037413,2474,2474,2022,4,3,0,0,0,0,0,0,0,0,0,40 31:03.649,80 01:50.709,40.5177,-80.0308
220029,2022037414,2301,2301,2022,4,5,0,0,0,0,0,0,0,0,9,40 26:57.280,79 57:54.070,40.4492,-79.965
220030,2022037415,2301,2301,2022,4,1,0,0,0,2,0,0,0,3,3,40 26:56.163,80 00:02.613,40.4489,-80.0007
220031,2022037416,2301,2301,2022,4,7,0,0,0,0,0,0,0,0,0,40 26:12.733,79 58:22.398,40.4369,-79.9729
220032,2022037421,2301,2301,2022,4,5,0,0,1,0,0,0,0,0,0,40 26:38.914,79 59:36.551,40.4441,-79.9935
220033,2022037426,2431,2431,2022,3,1,0,0,0,0,0,0,0,2,2,40 24:47.225,79 50:42.467,40.4131,-79.8451
220034,2022037432,2403,2403,2022,4,5,0,0,0,0,0,0,0,0,0,40 22:33.380,79 56:21.583,40.3759,-79.9393
220035,2022037433,2301,2301,2022,4,5,0,0,0,1,0,0,0,1,8,40 26:55.391,80 01:25.915,40.4487,-80.0239
220036,2022037434,2301,2301,2022,4,5,0,1,0,0,0,0,0,0,0,40 26:04.119,79 59:23.362,40.4345,-79.9898
220037,2022037436,2301,2301,2022,4,4,0,0,0,4,0,0,0,0,0,40 27:10.063,79 58:53.290,40.4528,-79.9815
220038,2022037447,2301,2301,2022,4,5,0,0,0,0,0,0,0,1,8,40 23:52.017,80 01:35.335,40.3978,-80.0265
220039,2022037494,2440,68T09,2022,4,7,0,0,0,0,0,0,0,1,3,40 16:22.720,79 57:31.445,40.2733,-79.9582
220040,2022037534,2413,2413,2022,4,5,0,0,0,0,0,0,0,1,8,40 21:52.290,79 59:00.560,40.3645,-79.9835
220041,2022037537,2301,2301,2022,4,5,0,1,0,0,0,0,0,1,3,40 27:10.342,79 57:53.593,40.4529,-79.9649
220042,2022037538,2215,2215,2022,4,4,0,0,0,2,0,0,0,0,0,40 33:06.149,80 06:08.135,40.5517,-80.1023
220043,2022037547,2116,2116,2022,4,5,0,0,0,0,0,0,0,1,3,40 29:59.217,80 00:45.720,40.4998,-80.0127
220044,2022037552,2119,2119,2022,4,5,0,0,1,0,0,0,0,1,8,40 19:37.087,80 06:40.220,40.327,-80.1112
220045,2022037554,2477,2477,2022,4,5,0,0,0,0,0,0,0,2,4,40 21:18.776,79 46:36.881,40.3552,-79.7769
220046,2022037558,2215,2215,2022,4,4,0,0,0,0,0,0,0,0,0,40 33:02.735,80 05:59.041,40.5508,-80.0997
220047,2022037572,2301,2301,2022,4,4,0,0,0,0,0,0,0,1,4,40 26:55.954,79 53:38.042,40.4489,-79.8939
220048,2022037579,2461,2461,2022,4,2,0,0,0,0,0,0,0,0,0,40 29:40.107,79 55:54.620,40.4945,-79.9318
220049,2022037585,2304,2304,2022,4,5,1,1,0,0,0,0,0,0,0,40 19:53.696,79 50:40.693,40.3316,-79.8446
220050,2022037595,2301,2301,2022,4,1,0,0,0,1,0,0,0,0,0,40 26:11.669,79 58:24.418,40.4366,-79.9734
220051,2022037601,2301,2301,2022,4,5,0,0,0,1,0,0,0,0,0,40 26:45.390,79 58:52.840,40.4459,-79.9813
220052,2022037607,2109,2109,2022,4,7,0,0,0,1,0,0,0,1,4,40 23:32.094,80 02:42.379,40.3922,-80.0451
220053,2022037608,2123,2123,2022,4,4,0,0,0,1,0,0,0,0,0,40 21:06.470,80 03:08.250,40.3518,-80.0523
220054,2022037609,2416,2416,2022,4,3,0,0,0,2,0,0,0,0,0,40 21:54.314,80 01:25.454,40.3651,-80.0237
220055,2022037670,2301,2301,2022,4,5,0,0,0,0,0,0,0,1,8,40 26:12.248,80 00:03.199,40.4367,-80.0009
220056,2022037672,2301,2301,2022,4,5,0,0,0,0,0,0,0,0,0,40 27:31.416,79 57:28.469,40.4587,-79.9579
220057,2022037676,2220,2220,2022,4,4,0,0,0,0,0,0,0,0,0,40 37:55.760,79 52:01.450,40.6322,-79.8671
220058,2022037701,2115,68B03,2022,4,5,0,1,0,0,0,0,0,0,0,40 25:09.248,80 06:11.308,40.4192,-80.1031
220059,2022037702,2204,68B02,2022,4,5,0,0,0,1,0,0,0,0,0,40 14:52.101,79 52:33.339,40.2478,-79.8759
220060,2022037727,2301,68B03,2022,4,2,0,0,0,2,0,0,0,1,3,40 25:43.969,79 55:57.936,40.4289,-79.9328
220061,2022037757,2301,2301,2022,4,5,0,0,0,1,0,0,0,0,0,40 27:52.927,79 56:11.169,40.4647,-79.9364
220062,2022037765,2301,2301,2022,4,1,0,0,0,0,0,0,0,0,0,40 27:25.060,79 56:18.798,40.457,-79.9386
220063,2022037766,2445,2118,2022,4,5,0,1,0,0,0,0,0,1,4,40 28:25.482,79 58:19.896,40.4737,-79.9722
220064,2022037776,2301,2301,2022,4,5,0,0,0,0,0,0,0,1,4,40 23:34.643,79 59:50.327,40.393,-79.9973
220065,2022037777,2301,2301,2022,4,5,0,0,0,1,0,0,0,0,0,40 25:16.250,79 59:37.470,40.4212,-79.9937
220066,2022037779,2301,2301,2022,4,5,0,0,0,0,0,0,0,0,0,40 27:41.846,79 54:28.627,40.4616,-79.908
220067,2022037784,2463,2463,2022,3,1,0,0,0,0,0,0,0,0,0,40 25:17.259,79 53:24.440,40.4215,-79.8901
220068,2022037785,2301,2301,2022,4,5,0,0,0,0,0,0,0,0,0,40 26:47.568,80 01:36.933,40.4465,-80.0269
220069,2022037786,2203,2501,2022,4,6,0,0,0,0,0,0,0,1,4,40 29:43.760,80 15:23.990,40.4955,-80.2567
220070,2022037787,2126,2126,2022,4,5,0,0,1,0,0,0,0,1,2,40 27:30.717,80 06:36.033,40.4585,-80.11
220071,2022037788,2424,2424,2022,4,4,0,0,0,1,0,0,0,2,2,40 22:58.550,79 48:30.030,40.3829,-79.8083
220072,2022037789,2220,2220,2022,4,5,0,1,0,0,0,0,0,0,0,40 38:11.806,79 53:06.302,40.6366,-79.8851
220073,2022037836,2111,2111,2022,4,4,0,0,0,1,0,0,0,1,8,40 22:11.609,79 47:03.837,40.3698,-79.7844
220074,2022037849,2301,2301,2022,4,6,0,1,0,0,0,0,0,1,3,40 27:17.060,79 55:57.169,40.4547,-79.9325
220075,2022037876,2301,2301,2022,4,6,0,0,0,0,0,0,0,1,3,40 25:02.662,80 00:01.493,40.4174,-80.0004
220076,2022037893,2422,2422,2022,4,6,0,0,0,2,0,0,0,0,0,40 23:25.962,80 02:24.708,40.3905,-80.0402
220077,2022037895,2438,2438,2022,4,1,0,0,0,1,0,0,0,1,4,40 24:21.541,79 54:44.191,40.406,-79.9123
220078,2022037907,2301,2503,2022,4,6,1,1,0,0,0,0,0,2,3,40 26:35.470,79 57:12.722,40.4432,-79.9535
220079,2022037909,2108,2108,2022,4,3,0,0,0,2,0,0,0,0,0,40 33:31.242,80 02:22.622,40.5587,-80.0396
220080,2022037948,2101,2101,2022,3,4,0,0,0,0,0,0,0,0,0,40 22:53.246,80 01:16.363,40.3815,-80.0212
220081,2022037955,2446,2446,2022,4,5,0,0,0,1,0,0,0,2,3,40 25:04.040,79 45:03.170,40.4178,-79.7509
220082,2022037958,2301,2301,2022,4,6,0,0,0,0,0,0,0,1,4,40 23:44.872,80 01:59.352,40.3958,-80.0331
220083,2022037969,2301,2301,2022,4,6,0,0,0,0,0,0,0,0,0,40 27:10.070,80 02:21.263,40.4528,-80.0392
220084,2022037970,2108,2108,2022,4,6,0,1,0,3,0,0,0,2,8,40 35:10.994,80 02:22.469,40.5864,-80.0396
220085,2022037972,2301,2301,2022,4,6,0,0,0,3,0,0,0,0,0,40 26:57.165,79 54:04.753,40.4492,-79.9013
220086,2022037977,2108,2108,2022,4,5,0,0,0,0,0,0,0,0,0,40 34:19.660,80 01:25.221,40.5721,-80.0235
220087,2022038019,2113,2113,2022,4,6,0,0,0,0,0,0,0,1,3,40 26:59.187,79 49:37.301,40.4498,-79.827
220088,2022038022,2301,2301,2022,4,6,0,0,0,2,0,0,0,1,8,40 25:26.756,80 00:10.039,40.4241,-80.0028
220089,2022038033,2213,68B03,2022,3,4,0,0,0,2,0,0,0,0,0,40 28:48.611,80 12:02.104,40.4802,-80.2006
220090,2022038053,2419,68B03,2022,4,2,0,0,0,0,0,0,0,0,0,40 26:27.902,79 50:07.548,40.4411,-79.8354
220091,2022038061,2301,68B03,2022,4,7,0,0,0,1,0,0,0,1,8,40 25:37.948,79 55:12.951,40.4272,-79.9203
220092,2022038079,2301,68B03,2022,4,2,0,0,0,1,1,0,0,0,0,40 25:32.419,79 54:40.000,40.4257,-79.9111
220093,2022038090,2115,68B03,2022,4,3,0,0,0,0,0,0,0,0,0,40 25:46.649,80 06:24.868,40.4296,-80.1069
